date,AQIÖ¸Êý,PM2.5,PM10,O3,no2,so2,co,T,Po,U,Ff,VV,RRR
2019/1/7,-0.840530035,0.39135093,-1.359348954,-0.895513235,0.611761475,-0.997601383,-0.094476077,-1.063560325,1.498370318,-0.874622286,0.551362959,0.859528682,-0.244119508
2019/1/8,-1.116834446,-0.925806949,-1.417781091,-0.53551853,-0.110362593,-0.612158437,-0.094476077,-1.143331307,1.736084445,-0.274152874,-0.243312908,0.859528682,-0.244119508
2019/1/9,-0.619486507,-1.320954313,-0.482866889,-0.775515,0.792292492,0.5441704,0.90930337,-0.824247377,1.300275213,-0.824583168,0.551362959,0.859528682,-0.244119508
2019/1/10,-0.45370386,-0.662375373,0.218318764,-0.415520295,1.153354526,1.315056291,1.243896519,-0.545048938,0.943704022,-0.424270227,-0.243312908,0.859528682,-0.244119508
2019/1/11,-0.619486507,-0.201370116,-0.95032399,-0.475519412,0.070168424,0.929613345,0.574710221,-2.000869371,1.22103717,1.677372714,0.551362959,-1.422104704,1.983414534
2019/1/12,-0.343182096,-0.69530432,-0.073841925,-0.415520295,1.153354526,0.929613345,1.578489668,-1.282930527,0.745608917,-0.073996403,-0.243312908,0.859528682,-0.244119508
2019/1/13,-0.066877685,-0.464801691,0.218318764,-0.415520295,1.51441656,0.5441704,2.582269115,-1.203159544,0.587132832,0.026081832,-0.243312908,0.859528682,-0.244119508
2019/1/14,-0.343182096,-0.36601485,-0.1907062,-0.53551853,1.694947577,-0.226715492,2.247675966,-1.063560325,0.86446598,-0.424270227,0.551362959,0.859528682,-0.244119508
2019/1/15,-0.177399449,-0.168441169,0.159886626,-0.235522942,1.153354526,1.315056291,0.90930337,-0.884075614,0.904085001,-1.024739638,1.346038826,0.859528682,-0.244119508
2019/1/16,0.31994849,0.523066718,1.737554343,-0.05552559,2.056009611,1.700499236,1.913082817,-0.943903851,0.468275769,-0.77454405,-0.243312908,0.859528682,-0.244119508
2019/1/17,-0.122138567,0.984071976,0.218318764,-0.53551853,1.333885543,0.5441704,0.90930337,-0.784361886,0.309799684,-0.974700521,0.551362959,0.859528682,-0.244119508
2019/1/18,-0.122138567,0.06206146,0.335183039,-0.235522942,1.153354526,0.929613345,1.578489668,-0.943903851,0.349418706,-0.224113756,-0.243312908,0.859528682,-0.244119508
2019/1/19,-0.011616803,0.226706195,0.744208003,-0.235522942,1.694947577,0.929613345,1.243896519,-2.020812116,0.943704022,-0.624426697,-1.832664641,0.139012876,-0.244119508
2019/1/20,-0.122138567,0.193777248,0.393615177,-1.195508822,1.875478594,0.5441704,1.578489668,-1.163274053,0.943704022,-0.174074638,-0.243312908,0.859528682,-0.244119508
2019/1/21,-0.398442978,0.786498294,0.218318764,-0.655516765,1.153354526,-0.612158437,1.578489668,-0.90401836,0.190942621,-0.324191991,-0.243312908,0.859528682,-0.244119508
2019/1/22,-0.343182096,0.555995665,0.452047314,0.004473528,0.792292492,0.158727454,1.913082817,-0.943903851,0.190942621,-0.77454405,0.551362959,0.859528682,-0.244119508
2019/1/23,-0.564225624,0.029132513,0.335183039,-0.115524707,0.431230458,-0.226715492,0.574710221,-0.943903851,0.626751853,-0.874622286,0.551362959,0.859528682,-0.244119508
2019/1/24,0.31994849,-0.135512222,0.335183039,0.304469115,2.056009611,0.158727454,0.240117072,-1.54218622,0.983323044,1.176981538,-1.832664641,-1.662276639,-0.244119508
2019/1/25,0.04364408,-0.003796434,0.919504416,-0.115524707,1.694947577,0.5441704,0.240117072,-1.023674833,0.50789479,-0.124035521,-0.243312908,0.859528682,-0.244119508
2019/1/26,-0.785269153,1.017000923,-0.424434751,-0.175523825,-0.110362593,-0.226715492,0.240117072,-0.923961105,0.270180663,-0.974700521,1.346038826,0.499270779,-0.244119508
2019/1/27,-0.674747389,-0.201370116,-0.307570475,-0.115524707,0.250699441,-0.226715492,0.240117072,-0.864132868,0.309799684,-1.174856991,-0.243312908,0.859528682,-0.244119508
2019/1/28,-0.619486507,-0.267228009,-0.307570475,-0.05552559,-0.471424627,-0.226715492,0.574710221,-1.103445816,1.339894234,-0.624426697,-1.832664641,-0.941760833,-0.244119508
2019/1/29,-0.730008271,-0.069654328,-0.482866889,-0.115524707,-0.651955644,-0.226715492,0.240117072,-0.824247377,1.022942065,-0.324191991,-0.243312908,0.619356746,-0.244119508
2019/1/30,-0.177399449,-0.234299062,0.101454488,0.18447088,1.333885543,0.929613345,0.574710221,-0.704590903,0.626751853,-1.124817874,0.551362959,0.859528682,-0.244119508
2019/1/31,-0.564225624,0.094990407,-0.833459715,0.004473528,-0.110362593,-0.226715492,0.240117072,-0.604877175,0.626751853,-0.624426697,0.551362959,0.859528682,-0.244119508
2019/2/1,-0.508964742,-0.431872744,-0.95032399,0.004473528,-0.651955644,-0.612158437,0.240117072,-0.584934429,0.428656748,-0.524348462,2.140714692,0.859528682,-0.244119508
2019/2/2,-0.508964742,-0.563588532,-0.775027577,0.064472645,0.250699441,-0.612158437,-0.094476077,-1.402587001,0.86446598,-0.674465815,-1.037988774,0.859528682,0.034322247
2019/2/3,-0.508964742,-0.662375373,-0.833459715,-0.05552559,-0.651955644,-0.226715492,-0.094476077,-0.62481992,1.339894234,-1.525130815,0.551362959,0.859528682,-0.244119508
2019/2/4,-0.343182096,-0.761162214,-0.599731164,0.244469998,-0.832486661,1.315056291,-0.094476077,-0.525106192,0.349418706,-1.525130815,-0.243312908,0.859528682,-0.244119508
2019/2/5,-0.674747389,-0.234299062,-1.125620403,-0.235522942,-1.193548694,-0.612158437,0.240117072,-0.425392464,-0.046771506,-1.42505258,1.346038826,0.859528682,-0.244119508
2019/2/6,-0.398442978,-0.761162214,-1.008756128,-0.175523825,-1.193548694,-0.612158437,-0.094476077,-0.345621481,0.626751853,-1.725287286,1.346038826,0.859528682,-0.244119508
2019/2/7,-0.840530035,-0.629446426,-1.067188265,0.064472645,-0.471424627,0.158727454,-0.429069226,-0.545048938,0.270180663,-1.62520905,1.346038826,0.859528682,-0.244119508
2019/2/8,-0.840530035,-0.69530432,-0.716595439,-0.115524707,-0.29089361,0.158727454,0.240117072,-0.206022262,0.270180663,-1.525130815,2.140714692,0.859528682,-0.244119508
2019/2/9,0.04364408,-0.629446426,-0.307570475,-0.235522942,-1.193548694,-0.226715492,-0.429069226,-0.62481992,-0.482580738,-1.725287286,0.551362959,0.859528682,-0.244119508
2019/2/10,0.31994849,-0.36601485,0.218318764,0.964459408,-0.832486661,-0.226715492,0.240117072,-0.325678736,0.032466536,-1.675248168,-0.243312908,0.859528682,-0.244119508
2019/2/11,1.369905252,0.786498294,0.627343727,0.064472645,0.070168424,0.158727454,0.240117072,0.232718143,-0.165628569,-1.975482874,1.346038826,0.859528682,-0.244119508
2019/2/12,1.646209663,1.313361445,1.854418619,0.304469115,0.972823509,0.929613345,0.90930337,0.033290686,1.22103717,-1.074778756,1.346038826,-1.181932768,-0.244119508
2019/2/13,-0.343182096,2.334158802,2.029715032,0.364468233,0.792292492,1.315056291,0.90930337,-0.006594805,1.458751297,-1.525130815,-0.243312908,0.859528682,-0.244119508
2019/2/14,-0.674747389,1.971940385,0.335183039,0.124471763,0.250699441,0.158727454,0.240117072,0.013347941,1.022942065,-1.725287286,0.551362959,0.739442714,-0.244119508
2019/2/15,-0.564225624,0.39135093,-0.132274062,-0.235522942,0.250699441,0.5441704,-0.094476077,-0.066423042,0.547513811,-1.375013462,1.346038826,0.859528682,-0.244119508
2019/2/16,-0.45370386,-0.234299062,0.218318764,-0.05552559,0.972823509,-0.226715492,-0.094476077,0.133004414,0.270180663,-1.825365521,0.551362959,0.859528682,-0.244119508
2019/2/17,-0.45370386,-0.003796434,-0.95032399,0.004473528,-0.651955644,0.158727454,-0.429069226,-0.106308533,-0.20524759,-1.675248168,-1.037988774,0.859528682,-0.244119508
2019/2/18,-0.730008271,-0.497730638,-0.424434751,0.064472645,-0.471424627,-0.226715492,-0.094476077,-1.08350307,-1.195723119,-0.274152874,1.346038826,0.859528682,0.591205758
2019/2/19,-0.232660331,-0.267228009,-0.482866889,-0.235522942,-0.651955644,-0.226715492,-0.094476077,-0.90401836,-0.839151928,-1.224896109,1.346038826,0.859528682,-0.244119508
2019/2/20,0.209426726,-0.168441169,-0.015409787,0.244469998,-0.651955644,0.5441704,-0.429069226,-0.465277955,0.032466536,-1.324974344,0.551362959,0.859528682,-0.244119508
2019/2/21,-0.066877685,0.127919354,0.80264014,0.124471763,0.792292492,-0.226715492,-0.429069226,-0.545048938,0.547513811,-1.124817874,-0.243312908,0.859528682,-0.244119508
2019/2/22,0.154165844,0.687711453,0.218318764,-0.05552559,-0.471424627,0.158727454,-0.763662375,-0.146194025,0.389037727,-1.525130815,0.551362959,0.859528682,-0.244119508
2019/2/23,0.209426726,0.819427241,0.685775865,0.064472645,0.792292492,0.158727454,-0.429069226,-0.425392464,-0.482580738,-0.77454405,-0.243312908,0.018926908,-0.244119508
2019/2/24,-0.674747389,0.687711453,1.270097242,0.004473528,1.694947577,0.158727454,0.574710221,-0.365564227,-0.601437802,-1.124817874,0.551362959,0.259098843,-0.244119508
2019/2/25,-0.730008271,1.04992987,-0.424434751,-0.115524707,0.070168424,0.158727454,-0.094476077,-0.026537551,-0.56181878,-1.375013462,0.551362959,0.018926908,-0.244119508
2019/2/26,-0.674747389,-0.003796434,-0.658163302,-0.29552206,-0.110362593,0.158727454,-0.094476077,0.133004414,-0.442961717,-1.575169933,0.551362959,0.859528682,-0.244119508
2019/2/27,-0.674747389,-0.563588532,-0.599731164,-0.175523825,-0.110362593,0.158727454,-0.094476077,-1.402587001,0.270180663,1.227020656,0.551362959,-1.302018736,0.312764003
2019/2/28,-0.45370386,-0.431872744,-0.482866889,-0.175523825,0.431230458,0.5441704,-0.094476077,-0.684648157,-0.086390527,-0.674465815,1.346038826,0.859528682,-0.244119508
2019/3/1,-0.177399449,-0.333085903,-0.541299026,-0.115524707,-0.29089361,1.315056291,-0.429069226,-1.103445816,0.032466536,-0.023957286,-0.243312908,0.859528682,-0.244119508
2019/3/2,-0.122138567,-0.267228009,0.919504416,0.304469115,1.51441656,2.471385128,0.574710221,-0.405449718,-0.363723675,-1.174856991,0.551362959,0.859528682,-0.244119508
2019/3/3,-0.508964742,0.259635142,0.043022351,0.18447088,0.250699441,0.158727454,-0.094476077,-0.465277955,-0.759913886,-1.775326403,1.346038826,0.859528682,-0.244119508
2019/3/4,-1.006312682,0.259635142,0.101454488,-0.05552559,-0.29089361,-0.226715492,-0.094476077,0.232718143,-0.918389971,-2.375795815,0.551362959,0.859528682,-0.244119508
2019/3/5,-0.674747389,0.160848301,-0.599731164,-0.355521177,-0.110362593,0.158727454,0.240117072,-0.146194025,-1.473056266,-1.475091697,1.346038826,0.859528682,-0.244119508
2019/3/6,-0.45370386,0.094990407,-0.775027577,-0.175523825,-0.471424627,-0.612158437,-0.429069226,-0.644762666,-0.363723675,-0.624426697,1.346038826,-0.341330995,-0.244119508
2019/3/7,-0.398442978,-0.464801691,0.101454488,-0.05552559,-0.29089361,0.158727454,-0.094476077,-0.804304631,-0.244866611,0.376355656,-0.243312908,0.859528682,-0.244119508
2019/3/8,0.04364408,0.094990407,-0.132274062,-0.05552559,0.070168424,-0.226715492,-0.094476077,-0.405449718,-0.482580738,-0.974700521,0.551362959,0.859528682,-0.244119508
2019/3/9,0.375209373,0.226706195,0.101454488,0.364468233,0.070168424,-0.612158437,-0.429069226,-0.864132868,-0.56181878,0.07612095,4.524742292,-0.941760833,-0.244119508
2019/3/10,0.264687608,0.193777248,1.211665104,0.604464703,1.875478594,0.158727454,0.240117072,-0.206022262,-0.918389971,-1.174856991,0.551362959,0.739442714,-0.244119508
2019/3/11,0.375209373,0.654782506,1.094800829,0.544465585,1.51441656,0.158727454,0.574710221,-0.325678736,-0.284485633,-1.324974344,-0.243312908,0.859528682,-0.244119508
2019/3/12,1.148861723,0.918214082,0.744208003,0.604464703,0.250699441,0.158727454,0.240117072,-0.265850499,-0.086390527,-1.224896109,0.551362959,0.739442714,-0.244119508
2019/3/13,1.480427016,1.346290392,1.795986481,-0.115524707,2.236540628,0.5441704,0.90930337,-0.086365788,-0.522199759,-1.324974344,-0.243312908,0.139012876,-0.244119508
2019/3/14,0.762035548,2.301229855,1.445393655,0.544465585,2.236540628,-0.226715492,0.574710221,0.352374617,-0.007152485,-1.375013462,1.346038826,-0.341330995,-0.244119508
2019/3/15,0.540992019,2.498803537,1.912850756,0.484466468,1.875478594,0.158727454,0.574710221,-0.684648157,0.904085001,0.176199185,0.551362959,-1.782362607,-0.244119508
2019/3/16,0.430470255,1.774366703,1.036368691,0.484466468,0.611761475,0.929613345,0.240117072,-0.285793244,0.547513811,0.07612095,0.551362959,-1.902448574,-0.244119508
2019/3/17,0.154165844,1.346290392,1.211665104,0.66446382,0.792292492,0.158727454,0.240117072,0.432145599,0.270180663,-1.324974344,1.346038826,0.018926908,-0.244119508
2019/3/18,0.04364408,0.786498294,0.685775865,0.42446735,0.250699441,-0.226715492,-0.429069226,0.61163031,0.270180663,-2.025521991,0.551362959,-0.10115906,-0.244119508
2019/3/19,0.04364408,0.588924612,0.335183039,0.304469115,0.431230458,0.929613345,-0.094476077,0.452088345,-0.324104654,-1.825365521,1.346038826,0.859528682,-0.244119508
2019/3/20,0.154165844,0.292564089,0.335183039,0.18447088,-0.29089361,0.158727454,-0.429069226,-0.026537551,-0.601437802,-1.375013462,1.346038826,0.859528682,-0.244119508
2019/3/21,0.596252901,-0.003796434,0.218318764,0.724462938,0.611761475,0.5441704,-0.094476077,-0.704590903,-0.284485633,0.07612095,1.346038826,-0.221245027,-0.021366104
2019/3/22,0.762035548,0.325493036,1.211665104,0.544465585,1.694947577,1.315056291,0.574710221,0.073176178,-0.363723675,-1.775326403,0.551362959,0.859528682,-0.244119508
2019/3/23,1.148861723,1.47800618,1.153232967,0.784462055,1.153354526,0.5441704,0.574710221,0.272603634,-0.20524759,-1.525130815,0.551362959,-0.341330995,-0.244119508
2019/3/24,1.204122605,1.80729565,2.088147169,0.90446029,2.597602662,0.5441704,1.243896519,-0.006594805,-0.007152485,-0.674465815,0.551362959,-0.821674865,-0.244119508
2019/3/25,1.31464437,2.070727226,1.620690068,1.564450583,1.153354526,0.929613345,1.243896519,0.372317362,-0.20524759,-1.62520905,0.551362959,-0.10115906,-0.244119508
2019/3/26,0.927818195,2.169514067,1.270097242,1.324454113,0.611761475,0.158727454,0.90930337,0.591687565,-0.086390527,-1.825365521,-1.037988774,-0.10115906,-0.244119508
2019/3/27,0.651513784,1.939011438,0.218318764,1.14445676,-0.29089361,0.5441704,0.240117072,0.731286784,0.270180663,-1.675248168,0.551362959,-0.821674865,-0.244119508
2019/3/28,0.209426726,2.202443014,0.043022351,1.38445323,1.694947577,0.929613345,-0.429069226,0.731286784,-0.126009548,-1.42505258,-0.243312908,-0.701588898,-0.244119508
2019/3/29,1.425166134,1.80729565,0.56891159,0.544465585,0.972823509,-0.226715492,-0.094476077,-0.525106192,0.1513236,-0.474309344,2.140714692,0.619356746,-0.244119508
2019/3/30,3.304036128,0.127919354,2.088147169,1.744447935,2.417071645,0.5441704,0.574710221,0.75122953,-0.482580738,-2.125600227,1.346038826,0.859528682,-0.244119508
2019/3/31,1.148861723,2.037798279,2.32187572,1.984444405,1.875478594,0.929613345,1.243896519,0.850943258,-0.680675844,-1.925443756,1.346038826,0.859528682,-0.244119508
2019/4/1,0.31994849,3.058595635,1.56225793,0.604464703,1.694947577,0.5441704,1.243896519,0.75122953,0.349418706,-1.62520905,-0.243312908,-0.701588898,-0.244119508
2019/4/2,0.540992019,1.642650915,0.56891159,0.42446735,2.056009611,0.158727454,0.90930337,-0.644762666,0.468275769,0.92678595,-0.243312908,-1.782362607,0.034322247
2019/4/3,0.540992019,0.654782506,0.218318764,0.66446382,1.694947577,0.5441704,0.240117072,-0.485220701,0.389037727,-0.174074638,-1.037988774,0.859528682,-0.244119508
2019/4/4,0.872557312,0.127919354,1.503825793,1.264454995,2.778133679,1.700499236,0.240117072,0.073176178,0.111704579,-0.474309344,-0.243312908,0.139012876,-0.216275332
2019/4/5,0.927818195,1.017000923,-0.073841925,1.324454113,1.694947577,-0.226715492,-0.094476077,0.212775397,0.270180663,-1.525130815,-0.243312908,0.859528682,-0.244119508
2019/4/6,0.098904962,-0.036725381,2.438739996,1.084457643,2.597602662,0.5441704,0.574710221,-0.545048938,0.50789479,0.626551244,-1.037988774,-0.941760833,0.034322247
2019/4/7,0.31994849,2.531732483,0.276750901,0.66446382,-0.110362593,-0.226715492,0.240117072,0.033290686,0.1513236,-0.824583168,-0.243312908,0.859528682,-0.244119508
2019/4/8,0.154165844,0.687711453,-0.132274062,0.604464703,-0.471424627,0.158727454,-0.429069226,0.671458547,-0.165628569,-1.375013462,0.551362959,-0.221245027,-0.244119508
2019/4/9,0.651513784,-0.201370116,-0.073841925,0.544465585,0.611761475,1.315056291,-0.094476077,0.29254638,-0.759913886,-1.124817874,1.346038826,0.859528682,-0.244119508
2019/4/10,0.596252901,-0.168441169,-0.073841925,0.90446029,0.431230458,0.929613345,-0.429069226,0.491973836,-0.086390527,-1.124817874,-0.243312908,0.859528682,-0.244119508
2019/4/11,0.651513784,-0.135512222,0.977936554,0.90446029,1.875478594,0.158727454,0.240117072,0.531859328,-0.324104654,-1.274935227,-0.243312908,0.859528682,-0.244119508
2019/4/12,1.204122605,0.424279877,1.153232967,0.964459408,2.417071645,0.5441704,0.240117072,0.432145599,-0.403342696,-0.724504933,1.346038826,0.859528682,-0.244119508
2019/4/13,0.927818195,0.852356188,1.679122206,1.38445323,2.056009611,0.158727454,0.240117072,1.170027189,-0.87877095,-1.925443756,1.346038826,0.859528682,-0.244119508
2019/4/14,0.596252901,1.379219339,1.153232967,1.204455878,1.153354526,0.929613345,0.240117072,1.309626408,-0.442961717,-2.025521991,1.346038826,0.859528682,-0.244119508
2019/4/15,0.762035548,1.80729565,1.153232967,1.264454995,1.333885543,1.315056291,0.240117072,1.429282882,-0.086390527,-1.775326403,2.140714692,0.018926908,-0.244119508
2019/4/16,0.81729643,1.412148286,1.094800829,1.084457643,1.153354526,0.158727454,-0.094476077,1.170027189,-0.56181878,-1.575169933,0.551362959,0.499270779,-0.244119508
2019/4/17,1.093600841,0.39135093,0.335183039,0.90446029,-0.651955644,0.158727454,-0.763662375,1.130141697,-0.086390527,-1.575169933,-1.037988774,0.499270779,-0.244119508
2019/4/18,1.204122605,0.127919354,0.159886626,1.204455878,-0.651955644,-0.226715492,-0.429069226,1.369454645,-0.918389971,-1.725287286,1.346038826,0.859528682,-0.244119508
2019/4/19,2.530383778,0.226706195,-0.015409787,1.684448817,-0.471424627,-0.226715492,-0.094476077,1.289683662,-1.274961161,-1.62520905,2.935390559,0.859528682,-0.244119508
2019/4/20,2.861949071,0.325493036,0.977936554,2.884431167,0.792292492,0.158727454,0.574710221,1.229855425,-1.393818224,-1.975482874,0.551362959,0.859528682,-0.244119508
2019/4/21,2.254079367,1.445077233,1.153232967,2.58443558,0.972823509,0.929613345,0.574710221,1.249798171,-1.274961161,-1.825365521,1.346038826,0.859528682,-0.244119508
2019/4/22,2.530383778,1.609721968,0.685775865,1.984444405,0.070168424,-0.226715492,0.240117072,1.07031346,-0.839151928,-1.62520905,-0.243312908,-0.461416962,-0.244119508
2019/4/23,3.801384068,0.984071976,0.685775865,3.124427637,-0.110362593,0.158727454,0.240117072,1.249798171,-0.56181878,-2.225678462,1.346038826,0.619356746,-0.244119508
2019/4/24,3.359297011,1.280432498,1.094800829,3.964415282,1.694947577,0.5441704,0.574710221,1.090256206,-0.403342696,-1.62520905,-0.243312908,-0.341330995,-0.244119508
2019/4/25,1.811992309,1.214574604,1.270097242,3.424423225,2.236540628,0.929613345,0.240117072,1.289683662,-0.56181878,-1.925443756,1.346038826,0.139012876,-0.244119508
2019/4/26,1.922514074,1.510935127,1.094800829,2.404438227,0.431230458,-0.612158437,0.574710221,1.389397391,-0.56181878,-2.075561109,0.551362959,0.499270779,-0.244119508
2019/4/27,1.369905252,1.609721968,1.153232967,2.284439992,-0.651955644,-0.612158437,0.574710221,1.509053865,-0.918389971,-2.025521991,2.140714692,0.018926908,-0.244119508
2019/4/28,0.872557312,2.301229855,0.861072278,2.044443522,-0.29089361,-0.226715492,-0.094476077,1.548939356,-1.23534214,-1.775326403,1.346038826,0.139012876,-0.244119508
2019/4/29,1.093600841,2.202443014,1.153232967,1.804447052,0.250699441,0.5441704,-0.094476077,0.831000512,-0.799532907,-0.974700521,0.551362959,-0.461416962,-0.244119508
2019/4/30,0.81729643,1.741437756,0.685775865,1.86444617,0.070168424,0.158727454,-0.094476077,0.013347941,-0.20524759,0.27627742,-1.832664641,-1.181932768,-0.10489863
2019/5/1,0.651513784,1.181645657,0.685775865,1.564450583,-0.29089361,0.158727454,-0.094476077,0.093118923,-0.086390527,-0.674465815,1.346038826,0.139012876,-0.244119508
2019/5/2,-0.45370386,0.555995665,1.036368691,0.964459408,0.070168424,0.158727454,-0.094476077,0.631573056,-0.680675844,-0.824583168,1.346038826,-0.10115906,-0.244119508
2019/5/3,0.098904962,0.523066718,-0.1907062,0.42446735,-0.651955644,-0.226715492,-0.094476077,1.170027189,-0.324104654,-1.174856991,-0.243312908,0.018926908,-0.244119508
2019/5/4,0.651513784,-0.069654328,-0.132274062,0.844461173,-0.29089361,0.158727454,-0.094476077,1.389397391,-0.442961717,-1.074778756,0.551362959,0.739442714,-0.244119508
2019/5/5,1.922514074,-0.003796434,0.159886626,1.264454995,-0.110362593,0.5441704,-0.094476077,1.429282882,-0.680675844,-0.924661403,2.140714692,0.859528682,-0.244119508
2019/5/6,2.364601131,-0.069654328,0.218318764,2.34443911,-0.110362593,0.158727454,-0.094476077,1.269740917,-0.918389971,-0.724504933,0.551362959,0.859528682,-0.244119508
2019/5/7,2.364601131,-0.102583275,1.56225793,2.524436462,1.51441656,-0.226715492,0.240117072,1.728424067,-1.552294309,-1.675248168,1.346038826,0.859528682,-0.244119508
2019/5/8,1.867253192,0.753569347,0.627343727,3.004429402,0.070168424,0.158727454,-0.094476077,1.449225628,-1.790008435,-1.875404638,0.551362959,-1.061846801,-0.244119508
2019/5/9,2.143557603,0.457208824,1.094800829,2.704433815,0.250699441,-0.612158437,-0.429069226,1.489111119,-1.631532351,-1.725287286,0.551362959,0.859528682,-0.244119508
2019/5/10,2.309340249,0.819427241,2.029715032,2.764432932,1.51441656,0.5441704,0.240117072,1.349511899,-1.473056266,-1.725287286,-0.243312908,0.619356746,-0.244119508
2019/5/11,1.31464437,1.510935127,1.854418619,3.004429402,-0.110362593,0.158727454,-0.429069226,1.249798171,-0.87877095,-1.42505258,-0.243312908,0.259098843,-0.244119508
2019/5/12,1.148861723,1.412148286,1.56225793,2.164441757,0.431230458,0.158727454,-0.094476077,1.66859583,-0.799532907,-1.62520905,0.551362959,0.018926908,-0.244119508
2019/5/13,1.590948781,1.214574604,1.211665104,1.744447935,0.250699441,0.158727454,0.240117072,1.628710339,-0.839151928,-1.825365521,0.551362959,-0.341330995,-0.244119508
2019/5/14,1.480427016,1.115787764,1.036368691,1.804447052,-0.471424627,-0.612158437,0.240117072,1.768309558,-0.958008992,-1.575169933,0.551362959,0.259098843,-0.244119508
2019/5/15,1.259383488,0.885285135,0.80264014,1.984444405,0.431230458,-0.226715492,0.240117072,1.648653084,-1.23534214,-1.675248168,0.551362959,0.859528682,-0.244119508
2019/5/16,1.425166134,0.06206146,0.861072278,1.984444405,-0.29089361,-0.226715492,-0.094476077,1.768309558,-1.156104097,-1.925443756,1.346038826,0.859528682,-0.244119508
2019/5/17,1.867253192,0.358421983,0.510479452,1.924445287,-0.29089361,-0.226715492,-0.094476077,1.66859583,-1.433437245,-1.62520905,1.346038826,0.859528682,-0.244119508
2019/5/18,2.696166424,0.193777248,0.627343727,2.10444264,0.070168424,-0.226715492,0.240117072,1.648653084,-1.552294309,-1.525130815,1.346038826,0.139012876,-0.244119508
2019/5/19,2.143557603,0.193777248,1.445393655,2.704433815,0.611761475,0.5441704,0.574710221,1.768309558,-1.790008435,-1.475091697,2.935390559,0.859528682,-0.244119508
2019/5/20,2.419862014,1.082858817,0.919504416,2.34443911,0.250699441,-0.226715492,0.90930337,1.828137795,-0.799532907,-1.375013462,-0.243312908,-0.941760833,-0.244119508
2019/5/21,2.364601131,0.984071976,0.56891159,2.464437345,-0.110362593,0.158727454,0.90930337,2.167164471,-0.720294865,-1.975482874,1.346038826,0.859528682,-0.244119508
2019/5/22,0.927818195,0.951143029,0.276750901,2.404438227,0.070168424,-0.997601383,-0.094476077,1.907908778,-0.918389971,-1.675248168,0.551362959,0.859528682,-0.244119508
2019/5/23,0.927818195,0.424279877,0.393615177,1.38445323,-0.110362593,-0.226715492,-0.429069226,1.050370715,-0.442961717,-0.374231109,-0.243312908,-0.821674865,-0.244119508
2019/5/24,1.31464437,0.490137771,-0.599731164,1.38445323,-0.651955644,-0.226715492,-0.429069226,1.269740917,-0.997628013,-0.324191991,0.551362959,-0.941760833,-0.244119508
2019/5/25,0.375209373,-0.36601485,0.393615177,1.744447935,0.070168424,-0.226715492,-0.094476077,1.389397391,-1.354199203,-1.124817874,-0.243312908,0.859528682,-0.244119508
2019/5/26,0.31994849,-0.069654328,-0.249138338,0.66446382,0.070168424,0.158727454,-0.429069226,1.548939356,-1.988103541,-1.074778756,2.140714692,0.859528682,-0.244119508
2019/5/27,1.425166134,-0.168441169,-0.482866889,0.66446382,0.250699441,-0.612158437,-0.429069226,1.52899661,-1.433437245,-0.924661403,-0.243312908,0.739442714,-0.244119508
2019/5/28,1.480427016,-0.497730638,-0.249138338,1.564450583,-0.29089361,-0.997601383,-0.429069226,0.970599732,-0.641056823,0.026081832,-0.243312908,0.859528682,-0.244119508
2019/5/29,-1.006312682,-0.300156956,0.043022351,1.684448817,-0.29089361,-0.612158437,-0.094476077,0.870886004,-0.522199759,0.376355656,-0.243312908,-0.821674865,-0.244119508
2019/5/30,-0.619486507,-0.102583275,-0.599731164,-0.415520295,-0.110362593,0.158727454,-0.094476077,1.090256206,-1.314580182,0.326316538,-0.243312908,-1.061846801,-0.244119508
2019/5/31,1.756731427,-0.201370116,-0.541299026,-0.05552559,0.431230458,1.700499236,0.240117072,1.509053865,-0.997628013,-0.724504933,1.346038826,0.739442714,-0.244119508
2019/6/1,2.08829672,-0.168441169,-0.307570475,2.464437345,1.333885543,0.929613345,-0.094476077,-0.186079516,-0.403342696,0.826707714,-1.037988774,-1.061846801,-0.244119508
2019/6/2,0.596252901,-0.234299062,1.153232967,2.34443911,2.056009611,-0.226715492,1.243896519,-0.445335209,0.1513236,1.327098891,-1.037988774,-0.821674865,0.312764003
2019/6/3,0.706774666,0.621853559,-0.015409787,0.964459408,0.431230458,-0.226715492,0.574710221,0.551802073,-0.680675844,-0.174074638,-1.037988774,0.859528682,-0.244119508
2019/6/4,-0.011616803,-0.168441169,-0.132274062,1.024458525,0.070168424,-0.997601383,0.240117072,1.090256206,-0.87877095,-0.324191991,-0.243312908,0.139012876,-0.244119508
2019/6/5,-0.177399449,-0.398943797,-0.073841925,0.42446735,-0.110362593,-0.997601383,-0.094476077,0.711344038,-1.195723119,0.27627742,0.551362959,0.859528682,0.034322247
2019/6/6,-0.45370386,-0.333085903,-0.599731164,0.42446735,-0.832486661,-0.997601383,-0.429069226,1.548939356,-1.433437245,-1.124817874,-0.243312908,0.859528682,-0.244119508
2019/6/7,-0.785269153,-0.761162214,-1.008756128,0.004473528,-1.013017678,-0.612158437,-0.429069226,1.648653084,-0.799532907,-0.974700521,1.346038826,0.859528682,-0.244119508
2019/6/8,-0.343182096,-1.222167472,-1.125620403,-0.235522942,-0.832486661,-0.226715492,-0.763662375,1.728424067,-0.759913886,-0.824583168,0.551362959,0.859528682,-0.244119508
